"Liga","LeagueId","SeasonId","Round","Date","DateIso","MatchId","Status","HomeTeam","HomeTeamId","AwayTeam","AwayTeamId","Score","HomeSets","AwaySets","Key","RawText"
"1.1","15198","194","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","VC Kittens","128580","Dano Dream Team","130607","","","","15198|194|18|128580|130607|2026-10-01 19:00",""
"1.1","15198","194","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","RKS","128588","","","","15198|194|19|130911|128588|2026-10-03 19:00",""
"1.1","15198","194","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Dano Dream Team","130607","Kuźnia Byków","130744","","","","15198|194|19|130607|130744|2026-10-03 19:00",""
"1.1","15198","194","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","DHARMA Initiative","128577","Bolek i lolek 🤙","128586","","","","15198|194|19|128577|128586|2026-10-03 19:00",""
"1.1","15198","194","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Karasuno","128635","Dzikie Rumaxy","128638","","","","15198|194|19|128635|128638|2026-10-03 19:00",""
"1.1","15198","194","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Najlepsi z Najlepszych","130520","Pilica Koniecpol","130885","","","","15198|194|19|130520|130885|2026-10-03 19:00",""
"1.1","15198","194","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Sprzeda Mecz","128663","VC Kittens","128580","","","","15198|194|19|128663|128580|2026-10-03 19:00",""
"1.1","15198","194","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Tsunami Rzeplin","128717","Millennium Siemianowice","130955","","","","15198|194|19|128717|130955|2026-10-03 19:00",""
"1.1","15198","194","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Vikings","128756","AKS Volley Łódź","131002","","","","15198|194|19|128756|131002|2026-10-03 19:00",""
"1.1","15198","194","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","AKS Volley Łódź","131002","Najlepsi z Najlepszych","130520","","","","15198|194|20|131002|130520|2026-10-04 19:00",""
"1.1","15198","194","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Dano Dream Team","130607","Karasuno","128635","","","","15198|194|20|130607|128635|2026-10-04 19:00",""
"1.1","15198","194","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","DHARMA Initiative","128577","Vikings","128756","","","","15198|194|20|128577|128756|2026-10-04 19:00",""
"1.1","15198","194","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Dzikie Rumaxy","128638","Bolek i lolek 🤙","128586","","","","15198|194|20|128638|128586|2026-10-04 19:00",""
"1.1","15198","194","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Kuźnia Byków","130744","VC Kittens","128580","","","","15198|194|20|130744|128580|2026-10-04 19:00",""
"1.1","15198","194","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Millennium Siemianowice","130955","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","","","","15198|194|20|130955|130911|2026-10-04 19:00",""
"1.1","15198","194","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Pilica Koniecpol","130885","Tsunami Rzeplin","128717","","","","15198|194|20|130885|128717|2026-10-04 19:00",""
"1.1","15198","194","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","RKS","128588","Sprzeda Mecz","128663","","","","15198|194|20|128588|128663|2026-10-04 19:00",""
"1.1","15198","194","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","Pilica Koniecpol","130885","","","","15198|194|21|130911|130885|2026-10-06 19:00",""
"1.1","15198","194","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Bolek i lolek 🤙","128586","Dano Dream Team","130607","","","","15198|194|21|128586|130607|2026-10-06 19:00",""
"1.1","15198","194","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Karasuno","128635","Kuźnia Byków","130744","","","","15198|194|21|128635|130744|2026-10-06 19:00",""
"1.1","15198","194","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Najlepsi z Najlepszych","130520","DHARMA Initiative","128577","","","","15198|194|21|130520|128577|2026-10-06 19:00",""
"1.1","15198","194","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Sprzeda Mecz","128663","Millennium Siemianowice","130955","","","","15198|194|21|128663|130955|2026-10-06 19:00",""
"1.1","15198","194","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Tsunami Rzeplin","128717","AKS Volley Łódź","131002","","","","15198|194|21|128717|131002|2026-10-06 19:00",""
"1.1","15198","194","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","VC Kittens","128580","RKS","128588","","","","15198|194|21|128580|128588|2026-10-06 19:00",""
"1.1","15198","194","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Vikings","128756","Dzikie Rumaxy","128638","","","","15198|194|21|128756|128638|2026-10-06 19:00",""
"1.1","15198","194","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","AKS Volley Łódź","131002","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","","","","15198|194|22|131002|130911|2026-10-08 19:00",""
"1.1","15198","194","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Dano Dream Team","130607","Vikings","128756","","","","15198|194|22|130607|128756|2026-10-08 19:00",""
"1.1","15198","194","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","DHARMA Initiative","128577","Tsunami Rzeplin","128717","","","","15198|194|22|128577|128717|2026-10-08 19:00",""
"1.1","15198","194","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Dzikie Rumaxy","128638","Najlepsi z Najlepszych","130520","","","","15198|194|22|128638|130520|2026-10-08 19:00",""
"1.1","15198","194","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Kuźnia Byków","130744","Bolek i lolek 🤙","128586","","","","15198|194|22|130744|128586|2026-10-08 19:00",""
"1.1","15198","194","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Millennium Siemianowice","130955","RKS","128588","","","","15198|194|22|130955|128588|2026-10-08 19:00",""
"1.1","15198","194","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Pilica Koniecpol","130885","Sprzeda Mecz","128663","","","","15198|194|22|130885|128663|2026-10-08 19:00",""
"1.1","15198","194","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","VC Kittens","128580","Karasuno","128635","","","","15198|194|22|128580|128635|2026-10-08 19:00",""
"1.1","15198","194","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","DHARMA Initiative","128577","","","","15198|194|23|130911|128577|2026-10-10 19:00",""
"1.1","15198","194","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Bolek i lolek 🤙","128586","Karasuno","128635","","","","15198|194|23|128586|128635|2026-10-10 19:00",""
"1.1","15198","194","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Millennium Siemianowice","130955","VC Kittens","128580","","","","15198|194|23|130955|128580|2026-10-10 19:00",""
"1.1","15198","194","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Najlepsi z Najlepszych","130520","Dano Dream Team","130607","","","","15198|194|23|130520|130607|2026-10-10 19:00",""
"1.1","15198","194","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","RKS","128588","Pilica Koniecpol","130885","","","","15198|194|23|128588|130885|2026-10-10 19:00",""
"1.1","15198","194","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Sprzeda Mecz","128663","AKS Volley Łódź","131002","","","","15198|194|23|128663|131002|2026-10-10 19:00",""
"1.1","15198","194","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Tsunami Rzeplin","128717","Dzikie Rumaxy","128638","","","","15198|194|23|128717|128638|2026-10-10 19:00",""
"1.1","15198","194","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Vikings","128756","Kuźnia Byków","130744","","","","15198|194|23|128756|130744|2026-10-10 19:00",""
"1.1","15198","194","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","AKS Volley Łódź","131002","RKS","128588","","","","15198|194|24|131002|128588|2026-10-11 19:00",""
"1.1","15198","194","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Dano Dream Team","130607","Tsunami Rzeplin","128717","","","","15198|194|24|130607|128717|2026-10-11 19:00",""
"1.1","15198","194","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","DHARMA Initiative","128577","Sprzeda Mecz","128663","","","","15198|194|24|128577|128663|2026-10-11 19:00",""
"1.1","15198","194","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Dzikie Rumaxy","128638","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","","","","15198|194|24|128638|130911|2026-10-11 19:00",""
"1.1","15198","194","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Karasuno","128635","Vikings","128756","","","","15198|194|24|128635|128756|2026-10-11 19:00",""
"1.1","15198","194","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Kuźnia Byków","130744","Najlepsi z Najlepszych","130520","","","","15198|194|24|130744|130520|2026-10-11 19:00",""
"1.1","15198","194","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Pilica Koniecpol","130885","Millennium Siemianowice","130955","","","","15198|194|24|130885|130955|2026-10-11 19:00",""
"1.1","15198","194","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","VC Kittens","128580","Bolek i lolek 🤙","128586","","","","15198|194|24|128580|128586|2026-10-11 19:00",""
"1.1","15198","194","25","2026-10-13 19:00","2026-10-13 19:00","","scheduled","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","Dano Dream Team","130607","","","","15198|194|25|130911|130607|2026-10-13 19:00",""
"1.1","15198","194","25","2026-10-13 19:00","2026-10-13 19:00","","scheduled","Millennium Siemianowice","130955","AKS Volley Łódź","131002","","","","15198|194|25|130955|131002|2026-10-13 19:00",""
"1.1","15198","194","25","2026-10-13 19:00","2026-10-13 19:00","","scheduled","Najlepsi z Najlepszych","130520","Karasuno","128635","","","","15198|194|25|130520|128635|2026-10-13 19:00",""
"1.1","15198","194","25","2026-10-13 19:00","2026-10-13 19:00","","scheduled","Pilica Koniecpol","130885","VC Kittens","128580","","","","15198|194|25|130885|128580|2026-10-13 19:00",""
"1.1","15198","194","25","2026-10-13 19:00","2026-10-13 19:00","","scheduled","RKS","128588","DHARMA Initiative","128577","","","","15198|194|25|128588|128577|2026-10-13 19:00",""
"1.1","15198","194","25","2026-10-13 19:00","2026-10-13 19:00","","scheduled","Sprzeda Mecz","128663","Dzikie Rumaxy","128638","","","","15198|194|25|128663|128638|2026-10-13 19:00",""
"1.1","15198","194","25","2026-10-13 19:00","2026-10-13 19:00","","scheduled","Tsunami Rzeplin","128717","Kuźnia Byków","130744","","","","15198|194|25|128717|130744|2026-10-13 19:00",""
"1.1","15198","194","25","2026-10-13 19:00","2026-10-13 19:00","","scheduled","Vikings","128756","Bolek i lolek 🤙","128586","","","","15198|194|25|128756|128586|2026-10-13 19:00",""
"1.1","15198","194","26","2026-10-15 19:00","2026-10-15 19:00","","scheduled","AKS Volley Łódź","131002","Pilica Koniecpol","130885","","","","15198|194|26|131002|130885|2026-10-15 19:00",""
"1.1","15198","194","26","2026-10-15 19:00","2026-10-15 19:00","","scheduled","Bolek i lolek 🤙","128586","Najlepsi z Najlepszych","130520","","","","15198|194|26|128586|130520|2026-10-15 19:00",""
"1.1","15198","194","26","2026-10-15 19:00","2026-10-15 19:00","","scheduled","Dano Dream Team","130607","Sprzeda Mecz","128663","","","","15198|194|26|130607|128663|2026-10-15 19:00",""
"1.1","15198","194","26","2026-10-15 19:00","2026-10-15 19:00","","scheduled","DHARMA Initiative","128577","Millennium Siemianowice","130955","","","","15198|194|26|128577|130955|2026-10-15 19:00",""
"1.1","15198","194","26","2026-10-15 19:00","2026-10-15 19:00","","scheduled","Dzikie Rumaxy","128638","RKS","128588","","","","15198|194|26|128638|128588|2026-10-15 19:00",""
"1.1","15198","194","26","2026-10-15 19:00","2026-10-15 19:00","","scheduled","Karasuno","128635","Tsunami Rzeplin","128717","","","","15198|194|26|128635|128717|2026-10-15 19:00",""
"1.1","15198","194","26","2026-10-15 19:00","2026-10-15 19:00","","scheduled","Kuźnia Byków","130744","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","","","","15198|194|26|130744|130911|2026-10-15 19:00",""
"1.1","15198","194","26","2026-10-15 19:00","2026-10-15 19:00","","scheduled","VC Kittens","128580","Vikings","128756","","","","15198|194|26|128580|128756|2026-10-15 19:00",""
"1.1","15198","194","27","2026-10-17 19:00","2026-10-17 19:00","","scheduled","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","Karasuno","128635","","","","15198|194|27|130911|128635|2026-10-17 19:00",""
"1.1","15198","194","27","2026-10-17 19:00","2026-10-17 19:00","","scheduled","AKS Volley Łódź","131002","VC Kittens","128580","","","","15198|194|27|131002|128580|2026-10-17 19:00",""
"1.1","15198","194","27","2026-10-17 19:00","2026-10-17 19:00","","scheduled","Millennium Siemianowice","130955","Dzikie Rumaxy","128638","","","","15198|194|27|130955|128638|2026-10-17 19:00",""
"1.1","15198","194","27","2026-10-17 19:00","2026-10-17 19:00","","scheduled","Najlepsi z Najlepszych","130520","Vikings","128756","","","","15198|194|27|130520|128756|2026-10-17 19:00",""
"1.1","15198","194","27","2026-10-17 19:00","2026-10-17 19:00","","scheduled","Pilica Koniecpol","130885","DHARMA Initiative","128577","","","","15198|194|27|130885|128577|2026-10-17 19:00",""
"1.1","15198","194","27","2026-10-17 19:00","2026-10-17 19:00","","scheduled","RKS","128588","Dano Dream Team","130607","","","","15198|194|27|128588|130607|2026-10-17 19:00",""
"1.1","15198","194","27","2026-10-17 19:00","2026-10-17 19:00","","scheduled","Sprzeda Mecz","128663","Kuźnia Byków","130744","","","","15198|194|27|128663|130744|2026-10-17 19:00",""
"1.1","15198","194","27","2026-10-17 19:00","2026-10-17 19:00","","scheduled","Tsunami Rzeplin","128717","Bolek i lolek 🤙","128586","","","","15198|194|27|128717|128586|2026-10-17 19:00",""
"1.1","15198","194","28","2026-10-18 19:00","2026-10-18 19:00","","scheduled","Bolek i lolek 🤙","128586","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","","","","15198|194|28|128586|130911|2026-10-18 19:00",""
"1.1","15198","194","28","2026-10-18 19:00","2026-10-18 19:00","","scheduled","Dano Dream Team","130607","Millennium Siemianowice","130955","","","","15198|194|28|130607|130955|2026-10-18 19:00",""
"1.1","15198","194","28","2026-10-18 19:00","2026-10-18 19:00","","scheduled","DHARMA Initiative","128577","AKS Volley Łódź","131002","","","","15198|194|28|128577|131002|2026-10-18 19:00",""
"1.1","15198","194","28","2026-10-18 19:00","2026-10-18 19:00","","scheduled","Dzikie Rumaxy","128638","Pilica Koniecpol","130885","","","","15198|194|28|128638|130885|2026-10-18 19:00",""
"1.1","15198","194","28","2026-10-18 19:00","2026-10-18 19:00","","scheduled","Karasuno","128635","Sprzeda Mecz","128663","","","","15198|194|28|128635|128663|2026-10-18 19:00",""
"1.1","15198","194","28","2026-10-18 19:00","2026-10-18 19:00","","scheduled","Kuźnia Byków","130744","RKS","128588","","","","15198|194|28|130744|128588|2026-10-18 19:00",""
"1.1","15198","194","28","2026-10-18 19:00","2026-10-18 19:00","","scheduled","VC Kittens","128580","Najlepsi z Najlepszych","130520","","","","15198|194|28|128580|130520|2026-10-18 19:00",""
"1.1","15198","194","28","2026-10-18 19:00","2026-10-18 19:00","","scheduled","Vikings","128756","Tsunami Rzeplin","128717","","","","15198|194|28|128756|128717|2026-10-18 19:00",""
"1.1","15198","194","29","2026-10-20 19:00","2026-10-20 19:00","","scheduled","☣️ MY TU TEGO BAGNO 💩💩 🔝","130911","Vikings","128756","","","","15198|194|29|130911|128756|2026-10-20 19:00",""
"1.1","15198","194","29","2026-10-20 19:00","2026-10-20 19:00","","scheduled","AKS Volley Łódź","131002","Dzikie Rumaxy","128638","","","","15198|194|29|131002|128638|2026-10-20 19:00",""
"1.1","15198","194","29","2026-10-20 19:00","2026-10-20 19:00","","scheduled","DHARMA Initiative","128577","VC Kittens","128580","","","","15198|194|29|128577|128580|2026-10-20 19:00",""
"1.1","15198","194","29","2026-10-20 19:00","2026-10-20 19:00","","scheduled","Millennium Siemianowice","130955","Kuźnia Byków","130744","","","","15198|194|29|130955|130744|2026-10-20 19:00",""
"1.1","15198","194","29","2026-10-20 19:00","2026-10-20 19:00","","scheduled","Pilica Koniecpol","130885","Dano Dream Team","130607","","","","15198|194|29|130885|130607|2026-10-20 19:00",""
"1.1","15198","194","29","2026-10-20 19:00","2026-10-20 19:00","","scheduled","RKS","128588","Karasuno","128635","","","","15198|194|29|128588|128635|2026-10-20 19:00",""
"1.1","15198","194","29","2026-10-20 19:00","2026-10-20 19:00","","scheduled","Sprzeda Mecz","128663","Bolek i lolek 🤙","128586","","","","15198|194|29|128663|128586|2026-10-20 19:00",""
"1.1","15198","194","29","2026-10-20 19:00","2026-10-20 19:00","","scheduled","Tsunami Rzeplin","128717","Najlepsi z Najlepszych","130520","","","","15198|194|29|128717|130520|2026-10-20 19:00",""
"1.1","15198","194","30","2026-10-22 19:00","2026-10-22 19:00","","scheduled","AKS Volley Łódź","131002","Dano Dream Team","130607","","","","15198|194|30|131002|130607|2026-10-22 19:00",""
"1.1","15198","194","30","2026-10-22 19:00","2026-10-22 19:00","","scheduled","Bolek i lolek 🤙","128586","RKS","128588","","","","15198|194|30|128586|128588|2026-10-22 19:00",""
"1.1","15198","194","30","2026-10-22 19:00","2026-10-22 19:00","","scheduled","Dzikie Rumaxy","128638","DHARMA Initiative","128577","","","","15198|194|30|128638|128577|2026-10-22 19:00",""
"1.1","15198","194","30","2026-10-22 19:00","2026-10-22 19:00","","scheduled","Karasuno","128635","Millennium Siemianowice","130955","","","","15198|194|30|128635|130955|2026-10-22 19:00",""
"1.1","15198","194","30","2026-10-22 19:00","2026-10-22 19:00","","scheduled","Kuźnia Byków","130744","Pilica Koniecpol","130885","","","","15198|194|30|130744|130885|2026-10-22 19:00",""
